Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,numBytes
2017-03-21 08:40:39.374,20.665,TCP  ,10767_152,20094,EXT_SERVER,22.0,25,    3025,1,.AP.SF,0,suspicious,---,---,---,3025.0
2017-03-21 08:38:01.964,9.824,TCP  ,10006_27,43498,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:38:01.964,9.824,TCP  ,EXT_SERVER,22,10006_27,43498.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:41:00.541,20.061,TCP  ,EXT_SERVER,22,10767_152,48425.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:41:00.541,20.061,TCP  ,10767_152,48425,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:41:40.470,0.0,TCP  ,18600_217,13179,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:41:40.470,0.0,TCP  ,EXT_SERVER,23,18600_217,13179.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:41:21.101,27.568,TCP  ,EXT_SERVER,22,10767_152,11615.0,32,    4345,1,.APRSF,0,suspicious,---,---,---,4345.0
2017-03-21 08:41:21.101,27.568,TCP  ,10767_152,11615,EXT_SERVER,22.0,28,    3117,1,.AP.SF,0,suspicious,---,---,---,3117.0
2017-03-21 08:39:00.237,8.719,TCP  ,10006_27,52694,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2267.0
2017-03-21 08:39:00.237,8.719,TCP  ,EXT_SERVER,22,10006_27,52694.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:41:49.181,20.429,TCP  ,EXT_SERVER,22,10767_152,50002.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:41:49.181,20.429,TCP  ,10767_152,50002,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:42:10.111,20.312,TCP  ,EXT_SERVER,22,10767_152,13070.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:42:10.111,20.312,TCP  ,10767_152,13070,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:42:45.019,0.0,TCP  ,EXT_SERVER,23,18601_175,50837.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:42:45.019,0.0,TCP  ,18601_175,50837,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:42:30.911,24.936,TCP  ,EXT_SERVER,22,10767_152,41393.0,28,    3985,1,.APRSF,0,suspicious,---,---,---,3985.0
2017-03-21 08:42:30.911,24.936,TCP  ,10767_152,41393,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:39:56.184,14.913,TCP  ,10006_27,38224,EXT_SERVER,22.0,19,    2507,1,.AP.SF,0,suspicious,---,---,---,2507.0
2017-03-21 08:39:56.184,14.913,TCP  ,EXT_SERVER,22,10006_27,38224.0,24,    3657,1,.AP.SF,0,suspicious,---,---,---,3657.0
2017-03-21 08:43:11.779,0.0,TCP  ,18602_91,20106,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:43:11.779,0.0,TCP  ,EXT_SERVER,23,18602_91,20106.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:42:56.349,20.121,TCP  ,EXT_SERVER,22,10767_152,11457.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:42:56.349,20.121,TCP  ,10767_152,11457,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:43:16.970,18.757,TCP  ,EXT_SERVER,22,10767_152,41119.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:43:16.970,18.757,TCP  ,10767_152,41119,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:43:38.715,1.237,TCP  ,EXT_SERVER,445,18603_208,2744.0,3,     120,1,.A.R..,0,suspicious,---,---,---,120.0
2017-03-21 08:43:38.715,1.237,TCP  ,18603_208,2744,EXT_SERVER,445.0,3,     144,1,....S.,0,suspicious,---,---,---,144.0
2017-03-21 08:40:40.246,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58498.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:40:40.246,0.075,TCP  ,OPENSTACK_NET,58498,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:40:40.246,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58497.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:40:40.246,0.054,TCP  ,OPENSTACK_NET,58497,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:40:40.566,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61198.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:40:40.566,0.067,TCP  ,OPENSTACK_NET,61198,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:40:40.566,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61199.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:40:40.566,0.053,TCP  ,OPENSTACK_NET,61199,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:43:36.239,18.946,TCP  ,EXT_SERVER,22,10767_152,5088.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:43:36.239,18.946,TCP  ,10767_152,5088,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:40:53.143,12.541,TCP  ,10006_27,25032,EXT_SERVER,22.0,18,    2387,1,.AP.SF,0,suspicious,---,---,---,2387.0
2017-03-21 08:40:53.143,12.541,TCP  ,EXT_SERVER,22,10006_27,25032.0,22,    3489,1,.AP.SF,0,suspicious,---,---,---,3489.0
2017-03-21 08:43:55.677,21.457,TCP  ,EXT_SERVER,22,10767_152,32542.0,30,    4061,1,.APRSF,0,suspicious,---,---,---,4061.0
2017-03-21 08:43:55.677,21.457,TCP  ,10767_152,32542,EXT_SERVER,22.0,26,    3173,1,.AP.SF,0,suspicious,---,---,---,3173.0
2017-03-21 08:44:17.646,19.325,TCP  ,EXT_SERVER,22,10767_152,63265.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:44:17.646,19.325,TCP  ,10767_152,63265,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:41:40.215,0.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58515.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-21 08:41:40.215,0.084,TCP  ,OPENSTACK_NET,58515,EXT_SERVER,8000.0,5,     543,1,.AP.SF,0,normal,---,---,---,543.0
2017-03-21 08:41:40.216,0.096,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58516.0,7,    1726,1,.AP.SF,0,normal,---,---,---,1726.0
2017-03-21 08:41:40.216,0.096,TCP  ,OPENSTACK_NET,58516,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,579.0
2017-03-21 08:41:40.613,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61216.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-21 08:41:40.613,0.055,TCP  ,OPENSTACK_NET,61216,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-21 08:44:37.473,18.11,TCP  ,EXT_SERVER,22,10767_152,26992.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:44:37.473,18.11,TCP  ,10767_152,26992,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:41:51.295,9.702,TCP  ,10006_27,16100,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2267.0
2017-03-21 08:41:51.295,9.702,TCP  ,EXT_SERVER,22,10006_27,16100.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:41:59.620,2.389,TCP  ,17626_160,46792,EXT_SERVER,22.0,12,    1586,1,  0xdb,0,suspicious,---,---,---,1586.0
2017-03-21 08:41:59.620,2.389,TCP  ,EXT_SERVER,22,17626_160,46792.0,12,    2545,1,.AP.SF,0,suspicious,---,---,---,2545.0
2017-03-21 08:45:07.560,0.001,TCP  ,10454_188,6000,EXT_SERVER,3306.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:45:07.560,0.001,TCP  ,EXT_SERVER,3306,10454_188,6000.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:44:56.073,17.863,TCP  ,EXT_SERVER,22,10767_152,54718.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:44:56.073,17.863,TCP  ,10767_152,54718,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:45:26.497,0.0,TCP  ,18604_173,41951,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:45:26.497,0.0,TCP  ,EXT_SERVER,23,18604_173,41951.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:45:14.435,17.735,TCP  ,EXT_SERVER,22,10767_152,16541.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:45:14.435,17.735,TCP  ,10767_152,16541,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:45:33.891,0.0,TCP  ,18605_87,42273,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:45:33.891,0.0,TCP  ,EXT_SERVER,23,18605_87,42273.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:45:32.682,17.35,TCP  ,EXT_SERVER,22,10767_152,43400.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:45:32.682,17.35,TCP  ,10767_152,43400,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:42:49.226,9.694,TCP  ,10006_27,14252,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:42:49.226,9.694,TCP  ,EXT_SERVER,22,10006_27,14252.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:45:50.522,19.644,TCP  ,EXT_SERVER,22,10767_152,5220.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:45:50.522,19.644,TCP  ,10767_152,5220,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:46:17.651,0.001,TCP  ,18150_142,80,EXT_SERVER,29137.0,1,      46,1,.A..S.,0,suspicious,---,---,---,46.0
2017-03-21 08:46:17.651,0.001,TCP  ,EXT_SERVER,29137,18150_142,80.0,1,      40,1,...R..,0,suspicious,---,---,---,40.0
2017-03-21 08:46:10.664,18.937,TCP  ,EXT_SERVER,22,10767_152,34598.0,27,    3809,1,.APRSF,0,suspicious,---,---,---,3809.0
2017-03-21 08:46:10.664,18.937,TCP  ,10767_152,34598,EXT_SERVER,22.0,25,    3025,1,.AP.SF,0,suspicious,---,---,---,3025.0
2017-03-21 08:43:40.246,0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58549.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:43:40.246,0.076,TCP  ,OPENSTACK_NET,58549,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:43:40.247,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58550.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:43:40.247,0.056,TCP  ,OPENSTACK_NET,58550,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:43:40.563,0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61249.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:43:40.563,0.069,TCP  ,OPENSTACK_NET,61249,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:43:40.563,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61250.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:43:40.563,0.049,TCP  ,OPENSTACK_NET,61250,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:43:41.746,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58553.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-21 08:43:41.746,0.053,TCP  ,OPENSTACK_NET,58553,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-21 08:43:42.136,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61251.0,7,     639,1,.AP.SF,0,normal,---,---,---,639.0
2017-03-21 08:43:42.136,0.062,TCP  ,OPENSTACK_NET,61251,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,614.0
2017-03-21 08:43:48.457,0.0,UDP  ,11265_138,35263,EXT_SERVER,161.0,1,      68,1,......,0,suspicious,---,---,---,68.0
2017-03-21 08:43:48.457,0.0,ICMP ,EXT_SERVER,0,11265_138,3.3,1,      96,1,......,0,suspicious,---,---,---,96.0
2017-03-21 08:46:30.113,19.089,TCP  ,EXT_SERVER,22,10767_152,62471.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:46:30.113,19.089,TCP  ,10767_152,62471,EXT_SERVER,22.0,24,    2901,1,.AP.SF,0,suspicious,---,---,---,2901.0
2017-03-21 08:43:45.463,8.912,TCP  ,10006_27,49723,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:43:45.463,8.912,TCP  ,EXT_SERVER,22,10006_27,49723.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:46:49.692,21.526,TCP  ,EXT_SERVER,22,10767_152,27078.0,28,    3985,1,.APRSF,0,suspicious,---,---,---,3985.0
2017-03-21 08:46:49.692,21.526,TCP  ,10767_152,27078,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:44:20.193,0.0,UDP  ,10174_73,14008,EXT_SERVER,1900.0,1,     125,1,......,0,suspicious,---,---,---,125.0
2017-03-21 08:44:20.193,0.0,ICMP ,EXT_SERVER,0,10174_73,3.3,1,     153,1,......,0,suspicious,---,---,---,153.0
2017-03-21 08:47:11.718,20.152,TCP  ,EXT_SERVER,22,10767_152,58094.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:47:11.718,20.152,TCP  ,10767_152,58094,EXT_SERVER,22.0,24,    2901,1,.AP.SF,0,suspicious,---,---,---,2901.0
2017-03-21 08:44:42.053,8.911,TCP  ,10006_27,36205,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:44:42.053,8.911,TCP  ,EXT_SERVER,22,10006_27,36205.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:47:32.369,19.001,TCP  ,EXT_SERVER,22,10767_152,23174.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:47:32.369,19.001,TCP  ,10767_152,23174,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:47:51.559,0.319,TCP  ,10006_4,9090,EXT_SERVER,22.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-21 08:47:51.559,0.319,TCP  ,EXT_SERVER,22,10006_4,9090.0,1,      44,1,.A..S.,0,suspicious,---,---,---,44.0
2017-03-21 08:47:51.870,23.629,TCP  ,EXT_SERVER,22,10767_152,50845.0,28,    3929,1,.APRSF,0,suspicious,---,---,---,3929.0
2017-03-21 08:47:51.870,23.629,TCP  ,10767_152,50845,EXT_SERVER,22.0,25,    3009,1,.AP.SF,0,suspicious,---,---,---,3009.0
2017-03-21 07:49:56.257,30.997,TCP  ,18606_187,3065,EXT_SERVER,22.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 07:49:56.257,30.997,TCP  ,EXT_SERVER,22,18606_187,3065.0,6,     264,1,.A..S.,0,suspicious,---,---,---,264.0
2017-03-21 08:48:16.012,20.851,TCP  ,EXT_SERVER,22,10767_152,19668.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:48:16.012,20.851,TCP  ,10767_152,19668,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:45:37.847,13.608,TCP  ,10006_27,17349,EXT_SERVER,22.0,21,    2555,1,.AP.SF,0,suspicious,---,---,---,2555.0
2017-03-21 08:45:37.847,13.608,TCP  ,EXT_SERVER,22,10006_27,17349.0,25,    3765,1,.AP.SF,0,suspicious,---,---,---,3765.0
2017-03-21 08:48:52.006,0.0,TCP  ,EXT_SERVER,5358,18607_169,51635.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:48:52.006,0.0,TCP  ,18607_169,51635,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:48:37.350,21.017,TCP  ,EXT_SERVER,22,10767_152,49096.0,27,    3809,1,.APRSF,0,suspicious,---,---,---,3809.0
2017-03-21 08:48:37.350,21.017,TCP  ,10767_152,49096,EXT_SERVER,22.0,27,    3141,1,.AP.SF,0,suspicious,---,---,---,3141.0
2017-03-21 08:48:58.867,20.093,TCP  ,EXT_SERVER,22,10767_152,13965.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:48:58.867,20.093,TCP  ,10767_152,13965,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:49:19.461,20.483,TCP  ,EXT_SERVER,22,10767_152,41421.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:49:19.461,20.483,TCP  ,10767_152,41421,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:46:40.215,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58600.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-21 08:46:40.215,0.073,TCP  ,OPENSTACK_NET,58600,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-21 08:46:40.216,0.105,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58601.0,7,    1726,1,.AP.SF,0,normal,---,---,---,1726.0
2017-03-21 08:46:40.216,0.105,TCP  ,OPENSTACK_NET,58601,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,579.0
2017-03-21 08:46:40.244,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58602.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:46:40.244,0.072,TCP  ,OPENSTACK_NET,58602,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:46:40.245,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58603.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:46:40.245,0.047,TCP  ,OPENSTACK_NET,58603,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:46:40.572,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61300.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
2017-03-21 08:46:40.572,0.075,TCP  ,OPENSTACK_NET,61300,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,586.0
2017-03-21 08:46:40.573,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61301.0,7,     556,1,.AP.SF,0,normal,---,---,---,556.0
2017-03-21 08:46:40.573,0.058,TCP  ,OPENSTACK_NET,61301,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,515.0
2017-03-21 08:46:40.602,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61302.0,7,     561,1,.AP.SF,0,normal,---,---,---,561.0
2017-03-21 08:46:40.602,0.058,TCP  ,OPENSTACK_NET,61302,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,589.0
2017-03-21 08:46:33.530,10.419,TCP  ,10006_27,11791,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:46:33.530,10.419,TCP  ,EXT_SERVER,22,10006_27,11791.0,19,    3197,1,.AP.SF,0,suspicious,---,---,---,3197.0
2017-03-21 08:49:44.928,0.37,TCP  ,14076_118,58107,EXT_SERVER,22.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-21 08:49:44.928,0.37,TCP  ,EXT_SERVER,22,14076_118,58107.0,1,      44,1,.A..S.,0,suspicious,---,---,---,44.0
2017-03-21 08:49:40.456,20.183,TCP  ,EXT_SERVER,22,10767_152,6402.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:49:40.456,20.183,TCP  ,10767_152,6402,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:47:02.534,3.081,TCP  ,EXT_SERVER,8000,10609_82,34498.0,5,     517,1,.AP.SF,0,suspicious,---,---,---,517.0
2017-03-21 08:47:02.534,3.081,TCP  ,10609_82,34498,EXT_SERVER,8000.0,6,     412,1,.AP.SF,0,suspicious,---,---,---,412.0
2017-03-21 08:50:01.140,20.035,TCP  ,EXT_SERVER,22,10767_152,34877.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:50:01.140,20.035,TCP  ,10767_152,34877,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:47:30.665,10.249,TCP  ,10006_27,61558,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2267.0
2017-03-21 08:47:30.665,10.249,TCP  ,EXT_SERVER,22,10006_27,61558.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:50:21.675,20.275,TCP  ,EXT_SERVER,22,10767_152,63271.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:50:21.675,20.275,TCP  ,10767_152,63271,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:50:50.874,0.152,TCP  ,18608_86,34223,EXT_SERVER,22.0,2,      92,1,...RS.,0,suspicious,---,---,---,92.0
2017-03-21 08:50:50.874,0.152,TCP  ,EXT_SERVER,22,18608_86,34223.0,1,      44,1,.A..S.,0,suspicious,---,---,---,44.0
2017-03-21 08:50:42.449,22.132,TCP  ,EXT_SERVER,22,10767_152,27754.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:50:42.449,22.132,TCP  ,10767_152,27754,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:51:07.024,1.479,TCP  ,18609_76,3825,EXT_SERVER,445.0,3,     144,1,....S.,0,suspicious,---,---,---,144.0
2017-03-21 08:51:07.024,1.479,TCP  ,EXT_SERVER,445,18609_76,3825.0,3,     120,1,.A.R..,0,suspicious,---,---,---,120.0
2017-03-21 08:51:05.068,20.228,TCP  ,EXT_SERVER,22,10767_152,60483.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:51:05.068,20.228,TCP  ,10767_152,60483,EXT_SERVER,22.0,26,    2993,1,.AP.SF,0,suspicious,---,---,---,2993.0
2017-03-21 08:51:21.772,11.266,TCP  ,10006_27,30481,EXT_SERVER,22.0,16,    2229,1,.APRSF,0,suspicious,---,---,---,2229.0
2017-03-21 08:51:21.772,11.266,TCP  ,EXT_SERVER,22,10006_27,30481.0,22,    3402,1,.AP.SF,0,suspicious,---,---,---,3402.0
2017-03-21 08:48:27.166,9.233,TCP  ,10006_27,46128,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:48:27.166,9.233,TCP  ,EXT_SERVER,22,10006_27,46128.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,3185.0
2017-03-21 08:51:25.808,20.014,TCP  ,EXT_SERVER,22,10767_152,25026.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:51:25.808,20.014,TCP  ,10767_152,25026,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:51:45.243,0.0,TCP  ,14781_49,50576,EXT_SERVER,7547.0,1,      46,1,....S.,0,suspicious,---,---,---,46.0
2017-03-21 08:51:45.243,0.0,TCP  ,EXT_SERVER,7547,14781_49,50576.0,1,      40,1,.A.R..,0,suspicious,---,---,---,40.0
2017-03-21 08:51:46.313,19.512,TCP  ,EXT_SERVER,22,10767_152,54678.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:51:46.313,19.512,TCP  ,10767_152,54678,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:49:14.229,0.0,UDP  ,14845_131,38912,EXT_SERVER,53.0,1,      57,1,......,0,suspicious,---,---,---,57.0
2017-03-21 08:49:14.229,0.0,ICMP ,EXT_SERVER,0,14845_131,3.3,1,      85,1,......,0,suspicious,---,---,---,85.0
2017-03-21 08:52:06.323,18.324,TCP  ,EXT_SERVER,22,10767_152,19510.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,3745.0
2017-03-21 08:52:06.323,18.324,TCP  ,10767_152,19510,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2889.0
2017-03-21 08:49:25.242,10.889,TCP  ,10006_27,41522,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2163.0
2017-03-21 08:49:25.242,10.889,TCP  ,EXT_SERVER,22,10006_27,41522.0,21,    3330,1,.AP.SF,0,suspicious,---,---,---,3330.0
2017-03-21 08:49:40.246,0.08,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,58652.0,7,     702,1,.AP.SF,0,normal,---,---,---,702.0
